period start,updates/m,creations/m,sales/m,deletions/m
2026-05-30 16:55:00+00,104.4000000000000000,94.4000000000000000,292.6000000000000000,92.2000000000000000
2026-05-30 17:00:00+00,108.6000000000000000,63.8000000000000000,329.6000000000000000,77.6000000000000000
2026-05-30 17:05:00+00,98.8000000000000000,80.0000000000000000,357.0000000000000000,97.8000000000000000
2026-05-30 17:10:00+00,75.4000000000000000,68.6000000000000000,313.4000000000000000,78.0000000000000000
2026-05-30 17:15:00+00,98.8000000000000000,94.8000000000000000,287.0000000000000000,93.0000000000000000
2026-05-30 17:20:00+00,86.4000000000000000,89.2000000000000000,300.6000000000000000,93.8000000000000000
2026-05-30 17:25:00+00,89.2000000000000000,74.4000000000000000,308.6000000000000000,86.0000000000000000
2026-05-30 17:30:00+00,110.8000000000000000,85.2000000000000000,330.4000000000000000,89.2000000000000000
2026-05-30 17:35:00+00,121.6000000000000000,80.6000000000000000,346.6000000000000000,101.4000000000000000
2026-05-30 17:40:00+00,105.2000000000000000,76.8000000000000000,322.6000000000000000,80.6000000000000000
2026-05-30 17:45:00+00,110.8000000000000000,82.0000000000000000,317.2000000000000000,124.8000000000000000
2026-05-30 17:50:00+00,133.0000000000000000,84.2000000000000000,401.2000000000000000,86.6000000000000000
2026-05-30 17:55:00+00,117.0000000000000000,80.4000000000000000,305.4000000000000000,98.0000000000000000
2026-05-30 18:00:00+00,102.6000000000000000,89.8000000000000000,292.2000000000000000,74.6000000000000000
2026-05-30 18:05:00+00,97.8000000000000000,93.0000000000000000,295.6000000000000000,68.6000000000000000
2026-05-30 18:10:00+00,104.8000000000000000,86.8000000000000000,397.2000000000000000,85.0000000000000000
2026-05-30 18:15:00+00,108.2000000000000000,88.2000000000000000,367.4000000000000000,99.6000000000000000
2026-05-30 18:20:00+00,115.8000000000000000,99.4000000000000000,334.4000000000000000,74.2000000000000000
2026-05-30 18:25:00+00,115.2000000000000000,95.6000000000000000,299.4000000000000000,90.8000000000000000
2026-05-30 18:30:00+00,147.0000000000000000,79.2000000000000000,286.6000000000000000,75.4000000000000000
2026-05-30 18:35:00+00,115.6000000000000000,80.4000000000000000,307.2000000000000000,71.0000000000000000
2026-05-30 18:40:00+00,113.6000000000000000,81.8000000000000000,335.4000000000000000,102.2000000000000000
2026-05-30 18:45:00+00,110.8000000000000000,88.8000000000000000,331.2000000000000000,85.4000000000000000
2026-05-30 18:50:00+00,100.4000000000000000,62.8000000000000000,317.2000000000000000,81.6000000000000000
2026-05-30 18:55:00+00,130.4000000000000000,80.8000000000000000,362.0000000000000000,79.8000000000000000
2026-05-30 19:00:00+00,113.6000000000000000,71.8000000000000000,323.2000000000000000,101.2000000000000000
2026-05-30 19:05:00+00,106.2000000000000000,60.8000000000000000,239.2000000000000000,83.0000000000000000
2026-05-30 19:10:00+00,110.6000000000000000,78.2000000000000000,299.0000000000000000,63.8000000000000000
2026-05-30 19:15:00+00,103.4000000000000000,66.2000000000000000,339.4000000000000000,96.4000000000000000
2026-05-30 19:20:00+00,93.6000000000000000,74.4000000000000000,325.6000000000000000,83.6000000000000000
2026-05-30 19:25:00+00,73.0000000000000000,82.0000000000000000,343.6000000000000000,65.8000000000000000
2026-05-30 19:30:00+00,83.0000000000000000,96.8000000000000000,303.8000000000000000,62.0000000000000000
2026-05-30 19:35:00+00,78.6000000000000000,86.8000000000000000,361.4000000000000000,65.6000000000000000
2026-05-30 19:40:00+00,93.2000000000000000,86.2000000000000000,282.4000000000000000,92.8000000000000000
2026-05-30 19:45:00+00,78.0000000000000000,77.6000000000000000,289.2000000000000000,87.6000000000000000
2026-05-30 19:50:00+00,82.2000000000000000,60.6000000000000000,304.4000000000000000,75.0000000000000000
2026-05-30 19:55:00+00,89.4000000000000000,78.0000000000000000,380.6000000000000000,89.4000000000000000
2026-05-30 20:00:00+00,92.8000000000000000,72.4000000000000000,337.0000000000000000,140.8000000000000000
2026-05-30 20:05:00+00,94.8000000000000000,68.8000000000000000,331.2000000000000000,91.4000000000000000
2026-05-30 20:10:00+00,95.6000000000000000,91.0000000000000000,319.2000000000000000,82.6000000000000000
2026-05-30 20:15:00+00,85.2000000000000000,93.2000000000000000,323.8000000000000000,99.8000000000000000
2026-05-30 20:20:00+00,88.2000000000000000,73.0000000000000000,321.6000000000000000,87.2000000000000000
2026-05-30 20:25:00+00,99.8000000000000000,78.2000000000000000,259.8000000000000000,81.6000000000000000
2026-05-30 20:30:00+00,85.4000000000000000,83.0000000000000000,318.8000000000000000,84.4000000000000000
2026-05-30 20:35:00+00,97.8000000000000000,90.6000000000000000,358.6000000000000000,97.0000000000000000
2026-05-30 20:40:00+00,114.6000000000000000,92.4000000000000000,342.2000000000000000,103.0000000000000000
2026-05-30 20:45:00+00,121.4000000000000000,78.6000000000000000,319.8000000000000000,89.2000000000000000
2026-05-30 20:50:00+00,91.4000000000000000,88.4000000000000000,382.2000000000000000,71.6000000000000000
2026-05-30 20:55:00+00,92.8000000000000000,91.0000000000000000,380.4000000000000000,72.0000000000000000
2026-05-30 21:00:00+00,123.8000000000000000,91.6000000000000000,316.0000000000000000,73.2000000000000000
2026-05-30 21:05:00+00,121.2000000000000000,124.4000000000000000,368.4000000000000000,77.4000000000000000
2026-05-30 21:10:00+00,123.2000000000000000,89.2000000000000000,347.2000000000000000,96.2000000000000000
2026-05-30 21:15:00+00,115.8000000000000000,87.2000000000000000,276.8000000000000000,81.8000000000000000
2026-05-30 21:20:00+00,95.4000000000000000,81.2000000000000000,282.4000000000000000,80.6000000000000000
2026-05-30 21:25:00+00,113.0000000000000000,69.2000000000000000,305.4000000000000000,73.4000000000000000
2026-05-30 21:30:00+00,99.4000000000000000,78.4000000000000000,240.6000000000000000,77.8000000000000000
2026-05-30 21:35:00+00,93.6000000000000000,79.4000000000000000,300.4000000000000000,65.8000000000000000
2026-05-30 21:40:00+00,86.4000000000000000,93.4000000000000000,253.0000000000000000,88.4000000000000000
2026-05-30 21:45:00+00,71.4000000000000000,78.8000000000000000,244.8000000000000000,94.6000000000000000
2026-05-30 21:50:00+00,116.2000000000000000,75.4000000000000000,296.4000000000000000,59.6000000000000000
2026-05-30 21:55:00+00,133.8000000000000000,94.4000000000000000,282.8000000000000000,68.6000000000000000
2026-05-30 22:00:00+00,113.4000000000000000,76.2000000000000000,263.6000000000000000,78.6000000000000000
2026-05-30 22:05:00+00,113.8000000000000000,62.8000000000000000,276.2000000000000000,64.4000000000000000
2026-05-30 22:10:00+00,106.8000000000000000,56.4000000000000000,229.2000000000000000,74.6000000000000000
2026-05-30 22:15:00+00,101.8000000000000000,67.4000000000000000,233.2000000000000000,64.8000000000000000
2026-05-30 22:20:00+00,96.6000000000000000,59.8000000000000000,237.2000000000000000,64.0000000000000000
2026-05-30 22:25:00+00,71.8000000000000000,83.0000000000000000,234.4000000000000000,58.8000000000000000
2026-05-30 22:30:00+00,90.4000000000000000,68.8000000000000000,270.0000000000000000,75.4000000000000000
2026-05-30 22:35:00+00,80.0000000000000000,49.8000000000000000,315.6000000000000000,78.0000000000000000
2026-05-30 22:40:00+00,106.2000000000000000,63.6000000000000000,229.2000000000000000,94.4000000000000000
2026-05-30 22:45:00+00,79.8000000000000000,69.6000000000000000,245.0000000000000000,52.4000000000000000
2026-05-30 22:50:00+00,69.6000000000000000,63.2000000000000000,268.6000000000000000,66.2000000000000000
2026-05-30 22:55:00+00,84.2000000000000000,67.0000000000000000,241.8000000000000000,69.2000000000000000
2026-05-30 23:00:00+00,85.2000000000000000,67.4000000000000000,280.6000000000000000,82.6000000000000000
2026-05-30 23:05:00+00,77.6000000000000000,66.2000000000000000,324.2000000000000000,55.2000000000000000
2026-05-30 23:10:00+00,74.2000000000000000,48.6000000000000000,246.0000000000000000,80.0000000000000000
2026-05-30 23:15:00+00,60.2000000000000000,59.2000000000000000,249.8000000000000000,66.6000000000000000
2026-05-30 23:20:00+00,50.8000000000000000,54.0000000000000000,252.2000000000000000,57.2000000000000000
2026-05-30 23:25:00+00,58.0000000000000000,39.2000000000000000,204.2000000000000000,55.8000000000000000
2026-05-30 23:30:00+00,57.0000000000000000,73.2000000000000000,191.6000000000000000,69.4000000000000000
2026-05-30 23:35:00+00,53.8000000000000000,49.4000000000000000,280.2000000000000000,63.2000000000000000
2026-05-30 23:40:00+00,67.2000000000000000,56.8000000000000000,292.6000000000000000,62.2000000000000000
2026-05-30 23:45:00+00,62.8000000000000000,74.6000000000000000,260.2000000000000000,58.2000000000000000
2026-05-30 23:50:00+00,58.0000000000000000,51.4000000000000000,214.8000000000000000,75.2000000000000000
2026-05-30 23:55:00+00,48.0000000000000000,47.2000000000000000,244.8000000000000000,60.2000000000000000
2026-05-31 00:00:00+00,46.0000000000000000,51.8000000000000000,205.4000000000000000,61.4000000000000000
2026-05-31 00:05:00+00,47.4000000000000000,49.4000000000000000,205.8000000000000000,65.8000000000000000
2026-05-31 00:10:00+00,42.8000000000000000,42.4000000000000000,202.0000000000000000,60.6000000000000000
2026-05-31 00:15:00+00,61.0000000000000000,58.4000000000000000,192.2000000000000000,51.4000000000000000
2026-05-31 00:20:00+00,50.0000000000000000,44.2000000000000000,245.6000000000000000,52.4000000000000000
2026-05-31 00:25:00+00,59.0000000000000000,50.0000000000000000,200.4000000000000000,54.8000000000000000
2026-05-31 00:30:00+00,59.0000000000000000,52.0000000000000000,194.4000000000000000,50.0000000000000000
2026-05-31 00:35:00+00,73.0000000000000000,53.6000000000000000,222.4000000000000000,52.0000000000000000
2026-05-31 00:40:00+00,68.6000000000000000,51.4000000000000000,316.6000000000000000,58.8000000000000000
2026-05-31 00:45:00+00,47.0000000000000000,56.6000000000000000,199.6000000000000000,49.6000000000000000
2026-05-31 00:50:00+00,46.2000000000000000,53.6000000000000000,165.0000000000000000,73.4000000000000000
2026-05-31 00:55:00+00,57.2000000000000000,51.6000000000000000,203.0000000000000000,43.2000000000000000
2026-05-31 01:00:00+00,66.0000000000000000,48.2000000000000000,217.2000000000000000,36.8000000000000000
2026-05-31 01:05:00+00,41.8000000000000000,80.2000000000000000,216.6000000000000000,51.0000000000000000
2026-05-31 01:10:00+00,59.8000000000000000,73.0000000000000000,197.0000000000000000,68.6000000000000000
2026-05-31 01:15:00+00,61.6000000000000000,78.4000000000000000,218.6000000000000000,73.2000000000000000
2026-05-31 01:20:00+00,64.4000000000000000,103.4000000000000000,244.4000000000000000,53.6000000000000000
2026-05-31 01:25:00+00,62.4000000000000000,59.0000000000000000,205.4000000000000000,52.6000000000000000
2026-05-31 01:30:00+00,77.2000000000000000,82.6000000000000000,217.8000000000000000,56.8000000000000000
2026-05-31 01:35:00+00,70.8000000000000000,48.4000000000000000,246.2000000000000000,59.2000000000000000
2026-05-31 01:40:00+00,88.6000000000000000,51.0000000000000000,202.6000000000000000,75.8000000000000000
2026-05-31 01:45:00+00,96.2000000000000000,46.0000000000000000,203.6000000000000000,46.4000000000000000
2026-05-31 01:50:00+00,99.6000000000000000,53.4000000000000000,229.0000000000000000,55.6000000000000000
2026-05-31 01:55:00+00,97.2000000000000000,60.8000000000000000,234.0000000000000000,61.4000000000000000
2026-05-31 02:00:00+00,79.0000000000000000,62.4000000000000000,218.8000000000000000,67.6000000000000000
2026-05-31 02:05:00+00,54.0000000000000000,35.8000000000000000,309.4000000000000000,49.8000000000000000
2026-05-31 02:10:00+00,40.6000000000000000,44.8000000000000000,202.8000000000000000,66.0000000000000000
2026-05-31 02:15:00+00,58.2000000000000000,45.0000000000000000,176.2000000000000000,62.2000000000000000
2026-05-31 02:20:00+00,58.2000000000000000,44.8000000000000000,221.8000000000000000,49.6000000000000000
2026-05-31 02:25:00+00,49.2000000000000000,54.8000000000000000,147.6000000000000000,71.4000000000000000
2026-05-31 02:30:00+00,61.8000000000000000,46.0000000000000000,180.4000000000000000,43.6000000000000000
2026-05-31 02:35:00+00,51.2000000000000000,46.2000000000000000,245.2000000000000000,59.4000000000000000
2026-05-31 02:40:00+00,74.0000000000000000,65.0000000000000000,243.2000000000000000,56.4000000000000000
2026-05-31 02:45:00+00,67.0000000000000000,39.0000000000000000,235.0000000000000000,65.6000000000000000
2026-05-31 02:50:00+00,67.6000000000000000,39.8000000000000000,278.6000000000000000,56.8000000000000000
2026-05-31 02:55:00+00,49.4000000000000000,45.8000000000000000,240.0000000000000000,70.4000000000000000
2026-05-31 03:00:00+00,47.8000000000000000,67.4000000000000000,218.4000000000000000,56.6000000000000000
2026-05-31 03:05:00+00,38.8000000000000000,50.2000000000000000,222.6000000000000000,74.6000000000000000
2026-05-31 03:10:00+00,41.2000000000000000,56.2000000000000000,199.0000000000000000,66.2000000000000000
2026-05-31 03:15:00+00,67.4000000000000000,50.4000000000000000,237.2000000000000000,70.4000000000000000
2026-05-31 03:20:00+00,45.4000000000000000,53.0000000000000000,233.2000000000000000,63.2000000000000000
2026-05-31 03:25:00+00,57.8000000000000000,49.4000000000000000,187.4000000000000000,52.0000000000000000
2026-05-31 03:30:00+00,51.0000000000000000,62.8000000000000000,279.0000000000000000,44.6000000000000000
2026-05-31 03:35:00+00,43.0000000000000000,52.2000000000000000,195.2000000000000000,52.2000000000000000
2026-05-31 03:40:00+00,52.4000000000000000,44.0000000000000000,237.4000000000000000,75.8000000000000000
2026-05-31 03:45:00+00,52.2000000000000000,54.0000000000000000,189.8000000000000000,46.8000000000000000
2026-05-31 03:50:00+00,54.8000000000000000,62.8000000000000000,213.6000000000000000,45.2000000000000000
2026-05-31 03:55:00+00,59.2000000000000000,61.6000000000000000,223.2000000000000000,66.8000000000000000
2026-05-31 04:00:00+00,46.6000000000000000,60.0000000000000000,195.6000000000000000,57.2000000000000000
2026-05-31 04:05:00+00,51.6000000000000000,62.4000000000000000,263.8000000000000000,49.0000000000000000
2026-05-31 04:10:00+00,72.4000000000000000,67.8000000000000000,190.8000000000000000,73.8000000000000000
2026-05-31 04:15:00+00,61.0000000000000000,56.8000000000000000,227.8000000000000000,59.0000000000000000
2026-05-31 04:20:00+00,61.0000000000000000,59.2000000000000000,243.2000000000000000,85.4000000000000000
2026-05-31 04:25:00+00,49.8000000000000000,65.4000000000000000,191.0000000000000000,77.8000000000000000
2026-05-31 04:30:00+00,68.2000000000000000,67.6000000000000000,209.4000000000000000,58.2000000000000000
2026-05-31 04:35:00+00,79.0000000000000000,65.0000000000000000,286.8000000000000000,55.8000000000000000
2026-05-31 04:40:00+00,75.2000000000000000,74.0000000000000000,196.4000000000000000,55.4000000000000000
2026-05-31 04:45:00+00,64.8000000000000000,84.2000000000000000,216.2000000000000000,50.8000000000000000
2026-05-31 04:50:00+00,61.6000000000000000,77.8000000000000000,249.2000000000000000,54.0000000000000000
2026-05-31 04:55:00+00,65.0000000000000000,77.0000000000000000,192.8000000000000000,53.4000000000000000
2026-05-31 05:00:00+00,54.0000000000000000,74.6000000000000000,256.6000000000000000,53.2000000000000000
2026-05-31 05:05:00+00,58.8000000000000000,60.6000000000000000,298.2000000000000000,60.2000000000000000
2026-05-31 05:10:00+00,60.2000000000000000,57.6000000000000000,303.0000000000000000,55.2000000000000000
2026-05-31 05:15:00+00,58.2000000000000000,68.2000000000000000,213.0000000000000000,53.0000000000000000
2026-05-31 05:20:00+00,66.4000000000000000,46.4000000000000000,230.0000000000000000,67.6000000000000000
2026-05-31 05:25:00+00,68.0000000000000000,52.2000000000000000,238.6000000000000000,74.8000000000000000
2026-05-31 05:30:00+00,78.6000000000000000,57.0000000000000000,266.6000000000000000,52.4000000000000000
2026-05-31 05:35:00+00,61.8000000000000000,63.6000000000000000,210.6000000000000000,58.0000000000000000
2026-05-31 05:40:00+00,67.2000000000000000,66.0000000000000000,334.6000000000000000,56.0000000000000000
2026-05-31 05:45:00+00,86.2000000000000000,59.4000000000000000,261.6000000000000000,50.4000000000000000
2026-05-31 05:50:00+00,72.8000000000000000,60.0000000000000000,202.6000000000000000,46.2000000000000000
2026-05-31 05:55:00+00,87.6000000000000000,69.2000000000000000,199.6000000000000000,46.2000000000000000
2026-05-31 06:00:00+00,75.0000000000000000,72.6000000000000000,248.8000000000000000,46.6000000000000000
2026-05-31 06:05:00+00,75.6000000000000000,66.4000000000000000,236.8000000000000000,52.4000000000000000
2026-05-31 06:10:00+00,73.2000000000000000,60.4000000000000000,260.6000000000000000,69.8000000000000000
2026-05-31 06:15:00+00,85.8000000000000000,52.6000000000000000,224.6000000000000000,56.0000000000000000
2026-05-31 06:20:00+00,59.8000000000000000,55.0000000000000000,227.6000000000000000,53.6000000000000000
2026-05-31 06:25:00+00,85.2000000000000000,82.8000000000000000,232.4000000000000000,55.4000000000000000
2026-05-31 06:30:00+00,64.0000000000000000,58.8000000000000000,291.2000000000000000,50.0000000000000000
2026-05-31 06:35:00+00,68.0000000000000000,67.2000000000000000,241.8000000000000000,68.2000000000000000
2026-05-31 06:40:00+00,82.0000000000000000,92.2000000000000000,217.2000000000000000,67.2000000000000000
2026-05-31 06:45:00+00,75.8000000000000000,90.8000000000000000,214.8000000000000000,69.6000000000000000
2026-05-31 06:50:00+00,69.8000000000000000,79.6000000000000000,267.8000000000000000,57.8000000000000000
2026-05-31 06:55:00+00,70.4000000000000000,85.2000000000000000,226.2000000000000000,79.2000000000000000
2026-05-31 07:00:00+00,82.2000000000000000,102.8000000000000000,268.8000000000000000,58.8000000000000000
2026-05-31 07:05:00+00,113.0000000000000000,90.4000000000000000,269.4000000000000000,56.0000000000000000
2026-05-31 07:10:00+00,95.2000000000000000,89.2000000000000000,235.4000000000000000,49.6000000000000000
2026-05-31 07:15:00+00,100.8000000000000000,61.8000000000000000,242.4000000000000000,54.0000000000000000
2026-05-31 07:20:00+00,89.4000000000000000,83.2000000000000000,248.8000000000000000,59.6000000000000000
2026-05-31 07:25:00+00,100.2000000000000000,96.8000000000000000,235.0000000000000000,59.0000000000000000
2026-05-31 07:30:00+00,101.8000000000000000,97.6000000000000000,209.2000000000000000,74.0000000000000000
2026-05-31 07:35:00+00,95.2000000000000000,69.8000000000000000,228.0000000000000000,63.8000000000000000
2026-05-31 07:40:00+00,94.6000000000000000,70.6000000000000000,318.0000000000000000,68.4000000000000000
2026-05-31 07:45:00+00,81.4000000000000000,78.8000000000000000,294.0000000000000000,71.0000000000000000
2026-05-31 07:50:00+00,106.2000000000000000,58.0000000000000000,224.6000000000000000,62.4000000000000000
2026-05-31 07:55:00+00,90.8000000000000000,69.0000000000000000,291.4000000000000000,64.4000000000000000
2026-05-31 08:00:00+00,105.6000000000000000,84.6000000000000000,283.2000000000000000,76.0000000000000000
2026-05-31 08:05:00+00,78.4000000000000000,93.0000000000000000,233.0000000000000000,115.8000000000000000
2026-05-31 08:10:00+00,71.4000000000000000,71.6000000000000000,261.6000000000000000,80.4000000000000000
2026-05-31 08:15:00+00,73.6000000000000000,72.8000000000000000,270.6000000000000000,93.2000000000000000
2026-05-31 08:20:00+00,82.0000000000000000,80.8000000000000000,245.0000000000000000,80.0000000000000000
2026-05-31 08:25:00+00,78.4000000000000000,94.8000000000000000,220.8000000000000000,75.0000000000000000
2026-05-31 08:30:00+00,91.4000000000000000,59.0000000000000000,257.8000000000000000,79.8000000000000000
2026-05-31 08:35:00+00,93.6000000000000000,90.6000000000000000,296.6000000000000000,68.6000000000000000
2026-05-31 08:40:00+00,104.8000000000000000,89.6000000000000000,280.0000000000000000,63.2000000000000000
2026-05-31 08:45:00+00,79.4000000000000000,77.4000000000000000,261.0000000000000000,81.8000000000000000
2026-05-31 08:50:00+00,95.4000000000000000,71.0000000000000000,291.0000000000000000,72.0000000000000000
2026-05-31 08:55:00+00,85.8000000000000000,71.0000000000000000,230.4000000000000000,82.8000000000000000
2026-05-31 09:00:00+00,97.2000000000000000,80.8000000000000000,309.8000000000000000,69.0000000000000000
2026-05-31 09:05:00+00,113.4000000000000000,74.2000000000000000,246.6000000000000000,77.0000000000000000
2026-05-31 09:10:00+00,115.6000000000000000,85.6000000000000000,278.0000000000000000,74.0000000000000000
2026-05-31 09:15:00+00,91.4000000000000000,80.6000000000000000,222.8000000000000000,66.2000000000000000
2026-05-31 09:20:00+00,93.2000000000000000,69.8000000000000000,254.4000000000000000,63.6000000000000000
2026-05-31 09:25:00+00,95.8000000000000000,91.6000000000000000,272.6000000000000000,71.8000000000000000
2026-05-31 09:30:00+00,91.6000000000000000,93.0000000000000000,260.8000000000000000,64.6000000000000000
2026-05-31 09:35:00+00,88.0000000000000000,96.4000000000000000,316.0000000000000000,66.0000000000000000
2026-05-31 09:40:00+00,94.4000000000000000,87.0000000000000000,344.4000000000000000,86.6000000000000000
2026-05-31 09:45:00+00,93.6000000000000000,83.8000000000000000,298.8000000000000000,102.2000000000000000
2026-05-31 09:50:00+00,75.2000000000000000,78.4000000000000000,350.0000000000000000,131.8000000000000000
2026-05-31 09:55:00+00,71.0000000000000000,94.2000000000000000,239.0000000000000000,80.0000000000000000
2026-05-31 10:00:00+00,83.8000000000000000,84.4000000000000000,323.0000000000000000,77.8000000000000000
2026-05-31 10:05:00+00,81.2000000000000000,92.6000000000000000,259.0000000000000000,72.6000000000000000
2026-05-31 10:10:00+00,80.4000000000000000,85.0000000000000000,263.6000000000000000,78.6000000000000000
2026-05-31 10:15:00+00,87.4000000000000000,91.4000000000000000,249.4000000000000000,104.4000000000000000
2026-05-31 10:20:00+00,80.2000000000000000,87.2000000000000000,253.2000000000000000,94.8000000000000000
2026-05-31 10:25:00+00,71.8000000000000000,95.4000000000000000,207.6000000000000000,74.2000000000000000
2026-05-31 10:30:00+00,84.0000000000000000,87.6000000000000000,266.6000000000000000,76.8000000000000000
2026-05-31 10:35:00+00,94.2000000000000000,89.8000000000000000,311.4000000000000000,70.6000000000000000
2026-05-31 10:40:00+00,73.0000000000000000,95.2000000000000000,249.2000000000000000,81.6000000000000000
2026-05-31 10:45:00+00,90.0000000000000000,100.6000000000000000,238.0000000000000000,102.6000000000000000
2026-05-31 10:50:00+00,94.4000000000000000,67.0000000000000000,197.6000000000000000,67.2000000000000000
2026-05-31 10:55:00+00,103.2000000000000000,68.0000000000000000,57.4000000000000000,60.8000000000000000
2026-05-31 11:00:00+00,3.2000000000000000,3.8000000000000000,94.6000000000000000,29.8000000000000000
2026-05-31 11:05:00+00,23.2000000000000000,21.2000000000000000,151.4000000000000000,13.4000000000000000
2026-05-31 11:10:00+00,47.2000000000000000,44.8000000000000000,215.8000000000000000,36.8000000000000000
2026-05-31 11:15:00+00,71.4000000000000000,54.2000000000000000,229.4000000000000000,65.2000000000000000
2026-05-31 11:20:00+00,82.4000000000000000,69.0000000000000000,220.8000000000000000,59.2000000000000000
2026-05-31 11:25:00+00,86.8000000000000000,74.2000000000000000,238.0000000000000000,79.2000000000000000
2026-05-31 11:30:00+00,85.4000000000000000,86.4000000000000000,244.6000000000000000,72.8000000000000000
2026-05-31 11:35:00+00,93.6000000000000000,79.8000000000000000,280.4000000000000000,83.6000000000000000
2026-05-31 11:40:00+00,72.8000000000000000,81.8000000000000000,287.8000000000000000,59.8000000000000000
2026-05-31 11:45:00+00,89.8000000000000000,102.0000000000000000,288.2000000000000000,80.4000000000000000
2026-05-31 11:50:00+00,77.2000000000000000,69.6000000000000000,270.8000000000000000,71.8000000000000000
2026-05-31 11:55:00+00,73.6000000000000000,62.6000000000000000,256.4000000000000000,74.4000000000000000
2026-05-31 12:00:00+00,96.6000000000000000,82.6000000000000000,284.8000000000000000,74.6000000000000000
2026-05-31 12:05:00+00,78.8000000000000000,82.4000000000000000,258.0000000000000000,79.0000000000000000
2026-05-31 12:10:00+00,106.6000000000000000,87.0000000000000000,291.2000000000000000,93.0000000000000000
2026-05-31 12:15:00+00,125.6000000000000000,101.0000000000000000,327.0000000000000000,70.2000000000000000
2026-05-31 12:20:00+00,109.8000000000000000,100.2000000000000000,287.4000000000000000,72.4000000000000000
2026-05-31 12:25:00+00,104.0000000000000000,105.8000000000000000,341.2000000000000000,76.2000000000000000
2026-05-31 12:30:00+00,105.2000000000000000,95.2000000000000000,271.8000000000000000,83.6000000000000000
2026-05-31 12:35:00+00,111.2000000000000000,95.8000000000000000,291.8000000000000000,67.4000000000000000
2026-05-31 12:40:00+00,99.8000000000000000,76.2000000000000000,269.2000000000000000,78.4000000000000000
2026-05-31 12:45:00+00,106.8000000000000000,86.8000000000000000,281.0000000000000000,77.4000000000000000
2026-05-31 12:50:00+00,94.2000000000000000,83.8000000000000000,307.6000000000000000,89.0000000000000000
2026-05-31 12:55:00+00,91.4000000000000000,89.2000000000000000,299.0000000000000000,99.4000000000000000
2026-05-31 13:00:00+00,76.6000000000000000,91.0000000000000000,339.4000000000000000,91.0000000000000000
2026-05-31 13:05:00+00,98.0000000000000000,88.0000000000000000,360.6000000000000000,90.0000000000000000
2026-05-31 13:10:00+00,102.6000000000000000,91.0000000000000000,357.2000000000000000,103.2000000000000000
2026-05-31 13:15:00+00,98.6000000000000000,93.2000000000000000,325.4000000000000000,88.0000000000000000
2026-05-31 13:20:00+00,92.0000000000000000,109.8000000000000000,370.0000000000000000,88.6000000000000000
2026-05-31 13:25:00+00,119.4000000000000000,76.8000000000000000,311.0000000000000000,106.6000000000000000
2026-05-31 13:30:00+00,125.2000000000000000,82.8000000000000000,331.4000000000000000,111.6000000000000000
2026-05-31 13:35:00+00,109.8000000000000000,84.6000000000000000,284.2000000000000000,79.6000000000000000
2026-05-31 13:40:00+00,115.2000000000000000,89.0000000000000000,335.4000000000000000,59.6000000000000000
